Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
14431068960,"May 10, 2025, 2:58:34 AM",Morning Run,Run,,1531,3.00,165.0,26,false,,,activities/15397144526.fit.gz,,,1531.0,1413.0,2999.4,10.167,2.123,47.7,908.0,8.2,21.3,15.0,0.0,,,80.0,75.0,165.0,146.0,,,203.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,3181.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.959,0.0,,,,3804.0,,,,,2.251,,,,,,,,,,,,""
14394702520,"May 6, 2025, 1:11:03 PM",Night Workout,Workout,,1836,0,130.0,6,false,,,activities/15358941742.fit.gz,,,1836.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,130.0,117.0,,,169.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14384926349,"May 5, 2025, 11:12:04 AM",Evening Walk,Walk,,3586,6.43,109.0,8,false,,,activities/15348672386.fit.gz,,,3586.0,3563.0,6434.8,16.575,1.806,85.5,2707.0,9.4,24.3,43.9,0.0,,,97.0,49.0,109.0,96.0,,,293.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.794,0.0,,,,5690.0,,,,,,,,,,,,,,,,,""
14379980095,"May 4, 2025, 11:34:40 AM",Evening Walk,Walk,,1279,1.84,106.0,2,false,,,activities/15343435220.fit.gz,,,1279.0,1246.0,1845.9,5.778,1.481,7.0,148.0,8.1,15.7,7.1,-0.2,,,63.0,56.0,106.0,96.0,,,93.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.443,0.0,,,,2326.0,,,,,,,,,,,,,,,,,""
14353109617,"May 2, 2025, 10:14:51 AM",Evening Run,Run,,1502,2.95,159.0,18,false,,,activities/15315158289.fit.gz,,,1502.0,1502.0,2954.8,3.013,1.967,28.4,85.0,25.6,37.7,6.8,0.1,,,79.0,74.0,159.0,141.0,,,191.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,3008.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.967,1130.7,,,,3666.0,,,,,2.003,,,,,,,,,,,,""
14338944797,"May 1, 2025, 2:16:58 AM",Morning Workout,Workout,,1911,0,167.0,9,false,,,activities/15300304683.fit.gz,,,1911.0,1911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,167.0,118.0,,,177.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14321138462,"Apr 28, 2025, 1:20:01 PM",Night Run,Run,,1200,2.49,157.0,17,false,,,activities/15281723211.fit.gz,,,1200.0,1200.0,2495.5,3.42,2.08,11.9,262.0,8.1,15.7,5.9,-0.1,,,80.0,77.0,157.0,141.0,,,159.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,2512.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.08,0.0,,,,3070.0,,,,,2.094,,,,,,,,,,,,""
14308357807,"Apr 26, 2025, 11:38:35 AM",Evening Walk,Walk,,1889,3.11,110.0,4,false,,,activities/15268364972.fit.gz,,,1889.0,1889.0,3117.5,10.559,1.65,33.3,304.0,8.5,21.8,45.0,0.0,,,57.0,53.0,110.0,99.0,,,138.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.65,0.0,,,,3334.0,,,,,,,,,,,,,,,,,""
14260271972,"Apr 23, 2025, 8:11:23 AM",Afternoon Run,Run,,2365,5.22,179.0,68,false,,,activities/15218039762.fit.gz,,,2365.0,2287.0,5220.9,4.064,2.283,0.0,205.0,9.6,14.5,2.3,-0.1,,,82.0,72.0,179.0,157.0,,,340.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,5217.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.208,0.0,,,,5456.0,,,,,2.281,,,,,,,,,,,,""
14250305288,"Apr 22, 2025, 9:44:19 AM",Afternoon Run,Run,,1335,2.59,163.0,23,false,,,activities/15207650054.fit.gz,,,1335.0,1201.0,2593.0,7.78,2.159,47.0,472.0,10.6,25.9,40.7,0.0,,,81.0,76.0,163.0,149.0,,,185.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,2769.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.942,0.0,,,,3022.0,,,,,2.306,,,,,,,,,,,,""
14250303973,"Apr 21, 2025, 10:32:07 AM",Evening Walk,Walk,,2251,3.28,107.0,5,false,,,activities/15207648607.fit.gz,,,2251.0,2215.0,3285.2,15.372,1.483,51.2,1535.0,9.0,24.6,31.4,0.3,,,56.0,49.0,107.0,96.0,,,167.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.459,0.0,,,,3638.0,,,,,,,,,,,,,,,,,""
14201853414,"Apr 17, 2025, 9:21:15 AM",Afternoon Run,Run,,3840,7.29,168.0,70,false,,,activities/15156890493.fit.gz,,,3840.0,3436.0,7294.7,6.846,2.123,16.8,143.0,9.6,22.1,20.9,0.1,,,81.0,72.0,168.0,149.0,,,482.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,7331.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9,362.9,,,,8156.0,,,,,2.134,,,,,,,,,,,,""
14199286168,"Apr 16, 2025, 11:48:34 AM",Evening Walk,Walk,,2366,4.09,114.0,5,false,,,activities/15154201492.fit.gz,,,2366.0,2335.0,4093.0,8.617,1.753,56.8,1065.0,11.6,22.6,23.9,0.0,,,84.0,50.0,114.0,98.0,,,190.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.73,0.0,,,,3642.0,,,,,,,,,,,,,,,,,""
14163182169,"Apr 13, 2025, 8:41:28 AM",Afternoon Run,Run,,3485,7.36,175.0,104,false,,,activities/15116556922.fit.gz,,,3485.0,3348.0,7362.9,4.04,2.199,17.4,283.0,9.6,18.9,8.7,0.0,,,101.0,72.0,175.0,159.0,,,481.0,,,104.0,,,,,,,,,,,,,0.0,,1.0,7389.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.113,11.8,,,,7944.0,,,,,2.207,,,,,,,,,,,,""
14163178610,"Apr 9, 2025, 1:26:07 AM",Morning Walk,Walk,,1593,1.77,141.0,4,false,,,activities/15116553472.fit.gz,,,1593.0,1302.0,1776.2,2.483,1.364,33.5,87.0,19.3,38.9,14.7,1.0,,,60.0,55.0,141.0,119.0,,,117.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.115,0.0,,,,2334.0,,,,,,,,,,,,,,,,,""
14115954814,"Apr 8, 2025, 12:06:26 PM",Evening Walk,Walk,,1477,2.69,120.0,4,false,,,activities/15067208568.fit.gz,,,1477.0,1425.0,2691.1,7.964,1.888,33.2,780.0,9.4,24.9,17.3,-0.1,,,79.0,50.0,120.0,109.0,,,119.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.822,0.0,,,,2282.0,,,,,,,,,,,,,,,,,""
14115101430,"Apr 8, 2025, 9:13:34 AM",Afternoon Run,Run,,2509,5.11,183.0,80,false,,,activities/15066318802.fit.gz,,,2509.0,2105.0,5116.5,4.96,2.431,21.7,245.0,7.6,18.9,13.0,-0.1,,,107.0,72.0,183.0,164.0,,,338.0,,,80.0,,,,,,,,,,,,,0.0,,1.0,5184.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.039,557.0,,,,4966.0,,,,,2.463,,,,,,,,,,,,""
14094534385,"Apr 6, 2025, 8:16:28 AM",Afternoon Swim,Swim,"",1800,500,,,false,,,,,,1800.0,1800.0,500.0,,0.278,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.278,0.0,,,,,,,,,,,,,,,,,,,,,""
14077925930,"Apr 4, 2025, 1:02:27 PM",Night Run,Run,,1204,2.96,170.0,36,false,,,activities/15027356659.fit.gz,,,1204.0,1197.0,2962.9,10.26,2.475,49.9,319.0,10.4,21.2,12.6,-0.2,,,79.0,76.0,170.0,158.0,,,187.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,3189.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.461,0.0,,,,3038.0,,,,,2.665,,,,,,,,,,,,""
14076343406,"Apr 3, 2025, 8:59:33 AM",Afternoon Run,Run,,1515,3.18,165.0,41,false,,,activities/15025693142.fit.gz,,,1515.0,1489.0,3182.6,7.9,2.137,47.4,445.0,8.4,18.7,14.4,-0.1,,,81.0,77.0,165.0,156.0,,,231.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,3401.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.101,0.0,,,,3846.0,,,,,2.284,,,,,,,,,,,,""
14053680947,"Apr 1, 2025, 12:32:56 PM",Evening Run,Run,,1517,3.27,165.0,34,false,,,activities/15001778020.fit.gz,,,1517.0,1517.0,3278.8,2.737,2.161,13.8,140.0,8.2,15.7,4.9,0.0,,,81.0,77.0,165.0,150.0,,,218.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,3297.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.161,0.0,,,,3860.0,,,,,2.174,,,,,,,,,,,,""
14038010215,"Mar 31, 2025, 11:36:24 AM",Evening Walk,Walk,,2522,2.93,105.0,5,false,,,activities/14985108938.fit.gz,,,2522.0,2360.0,2938.7,1.837,1.245,15.2,164.0,5.1,15.8,13.0,-0.2,,,63.0,53.0,105.0,93.0,,,154.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.165,0.0,,,,4238.0,,,,,,,,,,,,,,,,,""
13981225876,"Mar 25, 2025, 10:12:06 AM",Evening Run,Run,,2583,5.72,166.0,68,false,,,activities/14924078163.fit.gz,,,2583.0,2583.0,5723.0,2.456,2.216,0.0,0.0,0.0,0.0,0.0,0.0,,,81.0,76.0,166.0,154.0,,,412.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,5723.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.216,0.0,,,,6510.0,,,,,,,,,,,,,,,,,""
13954860249,"Mar 22, 2025, 2:11:30 PM",HR so cooked this shit zone 3 🤡,Run,"",1051,2.33,161.0,20,false,,,activities/14895734374.fit.gz,,,1051.0,1051.0,2332.8,3.008,2.22,19.0,144.0,8.1,27.4,8.9,0.1,,,79.0,76.0,161.0,147.0,,,154.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,2367.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.22,0.0,,,,2646.0,,,,,2.253,,,,,,,,,,,,""
13954858875,"Mar 21, 2025, 1:03:42 AM",Morning Walk,Walk,,1864,2.01,134.0,4,false,,,activities/14895732882.fit.gz,,,1864.0,1531.0,2014.9,3.96,1.316,36.9,162.0,19.7,38.9,18.0,0.9,,,60.0,53.0,134.0,111.0,,,117.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.081,0.0,,,,2768.0,,,,,,,,,,,,,,,,,""
13925550239,"Mar 19, 2025, 11:41:09 AM",Evening Walk,Walk,"",1990,2.26,,,false,,,activities/13925550239.gpx,,,1990.0,1990.0,2268.3,7.7,1.14,30.7,30.7,11.2,21.0,23.5,0.2,,,67.0,52.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.14,121.9,,,,3340.0,,,,,,,,,,,,,,,,,""
13923955246,"Mar 17, 2025, 11:50:06 AM",Evening Run,Run,,1927,4.94,174.0,57,false,,,activities/14862346007.fit.gz,,,1927.0,1927.0,4945.0,3.6,2.566,37.8,212.0,8.2,27.4,8.8,0.0,,,80.0,76.0,174.0,157.0,,,300.0,,,57.0,,,,,,,,,,,,,0.0,,1.0,5008.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.566,0.0,,,,4868.0,,,,,2.599,,,,,,,,,,,,""
13923954472,"Mar 17, 2025, 1:09:17 AM",Morning Walk,Walk,,1542,1.74,116.0,3,false,,,activities/14862345144.fit.gz,,,1542.0,1446.0,1740.1,2.167,1.203,30.1,64.0,21.0,38.9,40.6,0.9,,,59.0,53.0,116.0,98.0,,,115.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.128,0.0,,,,2514.0,,,,,,,,,,,,,,,,,""
13897525502,"Mar 16, 2025, 11:41:06 AM",Evening Walk,Walk,"",1273,1.25,,,false,,,activities/13897525502.gpx,,,1273.0,1014.0,1258.2,6.03,1.241,17.9,17.9,10.9,23.0,18.1,0.2,,,61.0,53.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.988,107.6,,,,1694.0,,,,,,,,,,,,,,,,,""
13887801031,"Mar 15, 2025, 10:22:59 AM",Evening Run,Run,,952,3.00,196.0,43,false,,,activities/14823111938.fit.gz,,,952.0,943.0,3003.1,4.367,3.185,4.4,105.0,12.3,25.0,3.0,-0.3,,,79.0,75.0,196.0,168.0,,,176.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,3005.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.155,682.7,,,,2354.0,,,,,3.187,,,,,,,,,,,,""
13885190383,"Mar 15, 2025, 2:53:49 AM",Morning Walk,Walk,"",989,1.17,,,false,,,activities/13885190383.gpx,,,989.0,943.0,1173.9,2.733,1.245,16.5,16.5,11.4,22.3,27.1,0.2,,,125.0,55.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.187,109.2,,,,1634.0,,,,,,,,,,,,,,,,,""
13887800076,"Mar 12, 2025, 12:35:59 AM",Morning Walk,Walk,,1086,1.91,180.0,9,false,,,activities/14823110959.fit.gz,,,1086.0,1060.0,1909.9,4.275,1.802,27.2,69.0,20.5,38.6,10.2,0.9,,,116.0,61.0,180.0,128.0,,,123.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.759,0.0,,,,2124.0,,,,,,,,,,,,,,,,,""
13839114218,"Mar 10, 2025, 12:37:04 AM",Morning Run,Run,,3206,8.00,,,false,,,activities/13839114218.gpx,,,3206.0,3011.0,8004.1,6.7,2.658,19.8,19.8,11.7,24.9,4.5,-0.1,,,85.0,77.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8012.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.497,1578.9,,,,7644.0,,,,,2.661,,,,,,,,,,,,""
13834668071,"Mar 7, 2025, 12:35:40 PM",Evening Run,Run,warmup + 3 × 800,1833,3.23,187.0,38,false,,,activities/14766270166.fit.gz,,,1833.0,1018.0,3238.8,4.52,3.182,13.6,52.0,8.2,13.7,9.6,0.0,,,80.0,75.0,187.0,163.0,,,182.0,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,3262.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.767,0.0,,,,2528.0,,,,,3.204,,,,,,,,,,,,""
13802589580,"Mar 6, 2025, 6:58:37 AM",Afternoon Walk,Walk,,2374,2.64,,,false,,,activities/13802589580.gpx,,,2374.0,1965.0,2647.4,12.613,1.347,41.5,41.5,14.0,40.5,46.0,-0.2,,,75.0,56.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.115,0.0,,,,3514.0,,,,,,,,,,,,,,,,,""
13834667549,"Mar 6, 2025, 2:52:37 AM",Morning Walk,Walk,,1007,1.33,109.0,1,false,,,activities/14766269489.fit.gz,,,1007.0,900.0,1329.8,5.66,1.478,19.5,144.0,11.9,24.1,43.3,0.3,,,58.0,54.0,109.0,92.0,,,68.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.321,0.0,,,,1638.0,,,,,,,,,,,,,,,,,""
13795376545,"Mar 5, 2025, 12:21:24 PM",Evening Walk,Walk,,1399,1.44,,,false,,,activities/13795376545.gpx,,,1399.0,1263.0,1446.5,6.33,1.145,28.0,28.0,12.6,28.0,41.3,0.4,,,67.0,54.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.034,0.0,,,,1990.0,,,,,,,,,,,,,,,,,""
13795916279,"Mar 4, 2025, 1:10:25 PM",Night Run,Run,,905,2.00,160.0,10,false,,,activities/14724252086.fit.gz,,,905.0,905.0,2003.4,2.638,2.214,0.0,64.0,8.2,12.5,2.3,-0.1,,,79.0,76.0,160.0,140.0,,,120.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,2001.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.214,0.0,,,,2274.0,,,,,2.211,,,,,,,,,,,,""
13795915567,"Mar 3, 2025, 12:09:54 AM",Morning Walk,Walk,,1618,1.79,129.0,4,false,,,activities/14724251281.fit.gz,,,1618.0,1457.0,1795.3,2.429,1.232,30.1,0.0,20.0,38.8,33.9,1.0,,,58.0,53.0,129.0,110.0,,,141.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.11,0.0,,,,2528.0,,,,,,,,,,,,,,,,,""
13795914615,"Mar 2, 2025, 7:02:51 AM",Afternoon Walk,Walk,,976,1.38,122.0,2,false,,,activities/14724250239.fit.gz,,,976.0,840.0,1384.3,10.04,1.648,27.2,487.0,11.5,27.2,29.9,-0.3,,,61.0,56.0,122.0,109.0,,,77.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.418,196.2,,,,1586.0,,,,,,,,,,,,,,,,,""
13795913520,"Mar 2, 2025, 2:47:16 AM",Morning Walk,Walk,,939,1.41,103.0,2,false,,,activities/14724249142.fit.gz,,,939.0,873.0,1417.0,6.82,1.623,17.7,203.0,14.1,30.9,30.2,-0.5,,,69.0,56.0,103.0,96.0,,,57.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.509,0.0,,,,1590.0,,,,,,,,,,,,,,,,,""
13764163389,"Mar 2, 2025, 1:22:59 AM",Morning Walk,Walk,,1075,1.19,,,false,,,activities/13764163389.gpx,,,1075.0,916.0,1190.2,9.46,1.299,12.5,12.5,10.2,21.7,31.2,0.2,,,61.0,54.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.107,0.0,,,,1584.0,,,,,,,,,,,,,,,,,""
13757431270,"Mar 1, 2025, 10:09:45 AM",Evening Run,Run,,2407,6.00,,,false,,,activities/13757431270.gpx,,,2407.0,2178.0,6007.8,5.82,2.758,16.8,16.8,12.0,19.0,4.7,0.0,,,85.0,77.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,6021.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.496,1585.4,,,,5576.0,,,,,2.765,,,,,,,,,,,,""
13720832596,"Feb 25, 2025, 8:55:19 AM",Afternoon Walk,Walk,,1670,1.81,,,false,,,activities/13720832596.gpx,,,1670.0,1613.0,1813.7,2.525,1.124,25.1,25.1,12.1,21.9,43.4,0.0,,,62.0,51.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.086,109.7,,,,2594.0,,,,,,,,,,,,,,,,,""
13702881681,"Feb 23, 2025, 10:00:00 AM",Evening Swim,Swim,"",2100,500,,,false,,,,,,2100.0,2100.0,500.0,,0.238,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.238,0.0,,,,,,,,,,,,,,,,,,,,,""
13687167501,"Feb 21, 2025, 2:12:54 PM",♿️,Run,"",1459,3.00,156.0,27,false,,,activities/14606032735.fit.gz,,,1459.0,1456.0,3008.9,2.9,2.067,20.5,95.0,7.7,24.6,9.6,0.0,,,79.0,77.0,156.0,146.0,,,197.0,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,3045.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.062,0.0,,,,3718.0,,,,,2.092,,,,,,,,,,,,""
13687166593,"Feb 21, 2025, 1:59:58 AM",Morning Walk,Walk,,1462,1.78,134.0,4,false,,,activities/14606031747.fit.gz,,,1462.0,1377.0,1781.8,3.575,1.294,28.2,57.0,20.2,38.9,24.2,0.9,,,81.0,54.0,134.0,112.0,,,114.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.219,0.0,,,,2418.0,,,,,,,,,,,,,,,,,""
13668636175,"Feb 19, 2025, 9:40:38 AM",Afternoon Run,Run,warmup + 280 × 7 interval,1901,2.49,193.0,18,false,,,activities/14585767846.fit.gz,,,1901.0,667.0,2490.0,5.467,3.733,42.1,93.0,9.3,17.3,10.4,-0.1,,,82.0,78.0,193.0,155.0,,,117.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,2686.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.31,0.0,,,,1694.0,,,,,4.028,,,,,,,,,,,,""
13668634709,"Feb 17, 2025, 1:25:24 AM",Morning Walk,Walk,,1404,1.80,137.0,4,false,,,activities/14585766221.fit.gz,,,1404.0,1351.0,1801.1,3.5,1.333,26.2,69.0,20.5,38.1,9.8,0.9,,,114.0,55.0,137.0,116.0,,,111.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.283,0.0,,,,2466.0,,,,,,,,,,,,,,,,,""
13668633927,"Feb 16, 2025, 11:21:33 AM",Evening Walk,Walk,,2071,2.77,114.0,4,false,,,activities/14585765389.fit.gz,,,2071.0,1998.0,2770.7,6.141,1.387,31.5,633.0,7.1,21.6,25.7,-0.2,,,59.0,54.0,114.0,97.0,,,143.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.338,771.7,,,,3524.0,,,,,,,,,,,,,,,,,""
13631696571,"Feb 15, 2025, 10:03:10 AM",Evening Run,Run,,1156,3.00,186.0,40,false,,,activities/14545297008.fit.gz,,,1156.0,970.0,3002.6,4.517,3.095,5.6,114.0,12.3,20.9,7.2,-0.1,,,81.0,76.0,186.0,166.0,,,174.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,3008.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.597,1132.4,,,,2444.0,,,,,3.101,,,,,,,,,,,,""
13629567558,"Feb 15, 2025, 1:54:13 AM",Morning Walk,Walk,,983,1.46,103.0,2,false,,,activities/14542951771.fit.gz,,,983.0,961.0,1468.4,10.011,1.528,25.3,356.0,10.0,23.1,44.0,0.2,,,59.0,54.0,103.0,94.0,,,72.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.494,0.0,,,,1776.0,,,,,,,,,,,,,,,,,""
13599079989,"Feb 11, 2025, 12:15:46 PM",Evening Run,Run,,1389,4.00,203.0,46,false,,,activities/14509671929.fit.gz,,,1389.0,1389.0,3999.2,3.35,2.879,0.0,0.0,0.0,0.0,0.0,0.0,,,79.0,75.0,203.0,163.0,,,244.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,3999.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.879,0.0,,,,3492.0,,,,,,,,,,,,,,,,,""
13581069968,"Feb 9, 2025, 11:55:21 AM",Evening Swim,Swim,"",1800,500,,,false,,,,,,1800.0,1800.0,500.0,,0.278,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.278,0.0,,,,,,,,,,,,,,,,,,,,,""
13599079054,"Feb 7, 2025, 11:52:38 AM",Evening Run,Run,,831,2.40,185.0,33,false,,,activities/14509670799.fit.gz,,,831.0,831.0,2401.7,4.6,2.89,19.1,110.0,8.2,27.4,8.8,0.0,,,80.0,77.0,185.0,163.0,,,146.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,2433.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.89,0.0,,,,2108.0,,,,,2.928,,,,,,,,,,,,""
13599078774,"Feb 7, 2025, 12:10:56 AM",Morning Walk,Walk,,1622,1.67,103.0,2,false,,,activities/14509670521.fit.gz,,,1622.0,1385.0,1670.0,1.64,1.206,26.3,63.0,21.0,38.6,11.2,0.9,,,57.0,52.0,103.0,91.0,,,101.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.03,0.0,,,,2432.0,,,,,,,,,,,,,,,,,""
13552410373,"Feb 6, 2025, 2:54:13 AM",Morning Walk,Walk,,1156,1.71,114.0,2,false,,,activities/14458398428.fit.gz,,,1156.0,1053.0,1717.9,11.991,1.631,29.6,901.0,3.6,16.8,46.5,-0.2,,,108.0,54.0,114.0,100.0,,,75.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.486,0.0,,,,1882.0,,,,,,,,,,,,,,,,,""
